NaN,NaN,NaN,NaN,NaN,392.5495342,5
20908,4961,0,0,393536,394.0296433,0
20908,4961,0,0,393544,394.0323317,0
20902,4976,0,0,393551,394.0403365,0
20902,4976,0,0,393559,394.0483008,0
20897,4991,0,0,393566,394.0567028,0
20897,4991,0,0,393574,394.0641811,0
20891,5000,0,0,393581,394.0727533,0
20891,5000,0,0,393589,394.0804828,0
20883,5009,0,0,393596,394.0842065,0
20883,5009,0,0,393604,394.0925469,0
20883,5009,0,0,393611,394.1002456,0
20883,5009,0,0,393619,394.1082823,0
20883,5009,0,0,393626,394.1162472,0
20883,5009,0,0,393634,394.1242152,0
20883,5009,0,0,393641,394.1321553,0
20883,5009,0,0,393649,394.1407481,0
20873,5009,0,0,393656,394.1451263,0
20873,5009,0,0,393664,394.1530984,0
20873,5009,0,0,393671,394.1603944,0
20866,5001,0,0,393679,394.168663,0
20866,5001,0,0,393686,394.1766629,0
20863,4992,0,0,393694,394.1849387,0
20863,4992,0,0,393701,394.1931886,0
20863,4992,0,0,393709,394.2004049,0
20863,4992,0,0,393716,394.2048603,0
20863,4992,0,0,393724,394.2126224,0
20863,4992,0,0,393731,394.2203548,0
20863,4992,0,0,393739,394.2288408,0
20863,4992,0,0,393746,394.2368497,0
20863,4992,0,0,393754,394.2448533,0
20852,4984,0,0,393762,394.2531985,0
20852,4984,0,0,393769,394.2604317,0
20852,4984,0,0,393777,394.2651776,0
20843,4978,0,0,393784,394.2728394,0
20843,4978,0,0,393792,394.2806153,0
20843,4978,0,0,393799,394.2886104,0
20834,4978,0,0,393807,394.2973348,0
20834,4978,0,0,393814,394.3040717,0
20834,4978,0,0,393822,394.3120904,0
20825,4972,0,0,393829,394.3209536,0
20825,4972,0,0,393837,394.328604,0
20825,4972,0,0,393844,394.3323428,0
20825,4972,0,0,393852,394.3406845,0
20825,4972,0,0,393859,394.3482394,0
20825,4972,0,0,393867,394.3567579,0
20816,4963,0,0,393874,394.3647965,0
20816,4963,0,0,393882,394.3726678,0
20816,4963,0,0,393889,394.3806291,0
20816,4963,0,0,393897,394.3889007,0
20816,4963,0,0,393904,394.3925967,0
20816,4963,0,0,393912,394.4007831,0
20816,4963,0,0,393919,394.4090922,0
20816,4963,0,0,393927,394.4171549,0
20816,4963,0,0,393934,394.4240482,0
20809,4974,0,0,393942,394.4327418,0
20809,4974,0,0,393949,394.4407526,0
20809,4974,0,0,393957,394.4487012,0
20809,4974,0,0,393964,394.453127,0
20809,4974,0,0,393972,394.4602938,0
20809,4984,0,0,393979,394.4690206,0
20809,4984,0,0,393987,394.4767066,0
20809,4984,0,0,393995,394.4841614,0
20809,4984,0,0,394002,394.4926515,0
20809,4984,0,0,394010,394.5001884,0
20809,4984,0,0,394017,394.5081931,0
20809,4984,0,0,394025,394.5122103,0
20809,4984,0,0,394032,394.5209896,0
20800,4993,0,0,394040,394.5289714,0
20800,4993,0,0,394047,394.5363797,0
20800,4993,0,0,394055,394.5451125,0
20790,4993,0,0,394062,394.5521688,0
20790,4993,0,0,394070,394.5606402,0
20781,4987,0,0,394077,394.5691292,0
20781,4987,0,0,394085,394.573127,0
20771,4987,0,0,394092,394.581567,0
20771,4987,0,0,394100,394.5892971,0
20760,4983,0,0,394107,394.5969952,0
20760,4983,0,0,394115,394.6046111,0
20750,4983,0,0,394122,394.6124873,0
20750,4983,0,0,394130,394.6211809,0
20738,4988,0,0,394137,394.6280989,0
20738,4988,0,0,394145,394.6363439,0
20728,4988,0,0,394152,394.6403128,0
20728,4988,0,0,394160,394.6483912,0
20728,4988,0,0,394167,394.6569339,0
20716,4991,0,0,394175,394.6650926,0
20716,4991,0,0,394182,394.6727991,0
20716,4991,0,0,394190,394.680319,0
20709,5004,0,0,394197,394.688107,0
20709,5004,0,0,394205,394.6965308,0
20706,5016,0,0,394212,394.7005334,0
20706,5016,0,0,394220,394.708508,0
20706,5031,0,0,394228,394.7164572,0
20706,5031,0,0,394235,394.7245441,0
20706,5044,0,0,394243,394.7327474,0
20706,5044,0,0,394250,394.7403495,0
20709,5057,0,0,394258,394.7494065,0
20709,5057,0,0,394265,394.7565329,0
20709,5057,0,0,394273,394.760259,0
20714,5066,0,0,394280,394.7686109,0
20714,5066,0,0,394288,394.7766048,0
20714,5066,0,0,394295,394.7847128,0
20714,5077,0,0,394303,394.7930532,0
20714,5077,0,0,394310,394.8010543,0
20714,5077,0,0,394318,394.8088055,0
20706,5089,0,0,394325,394.8169908,0
20706,5089,0,0,394333,394.820557,0
20697,5096,0,0,394340,394.8290544,0
20697,5096,0,0,394348,394.8363594,0
20684,5095,0,0,394355,394.8444227,0
20675,5095,0,0,394363,394.8531284,0
20666,5092,0,0,394370,394.8602897,0
20656,5088,0,0,394378,394.8685366,0
20645,5084,0,0,394385,394.8770376,0
20633,5081,0,0,394393,394.8806164,0
20620,5077,0,0,394400,394.8889949,0
20607,5073,0,0,394408,394.8974259,0
20595,5070,0,0,394415,394.9049343,0
20582,5067,0,0,394423,394.9128703,0
20571,5067,0,0,394430,394.9209704,0
20559,5067,0,0,394438,394.9291206,0
20550,5067,0,0,394445,394.9371103,0
20550,5067,0,0,394453,394.9400728,0
20536,5072,0,0,394461,394.9487941,0
20536,5072,0,0,394468,394.9571013,0
20536,5072,0,0,394476,394.9648235,0
20527,5086,0,0,394483,394.9725409,0
20527,5086,0,0,394491,394.9808729,0
20527,5098,0,0,394498,394.9884997,0
20527,5098,0,0,394506,394.9964815,0
20523,5113,0,0,394513,395.0045086,0
20523,5122,0,0,394521,395.008824,0
